URL,MobileURL,Date,Title
https://www.pulzo.com/deportes/maria-camila-osorio-sigue-con-vida-roland-garros-2022-dobles-femenino-PP1466337A,https://www.pulzo.com/amp/deportes/maria-camila-osorio-sigue-con-vida-roland-garros-2022-dobles-femenino-PP1466337A,2022-05-26 22:45:00,"María Camila Osorio sigue con vida en Roland Garros 2022 , en dobles femenino"
https://www.pulzo.com/elecciones-2022/elecciones-dejan-aglomeraciones-frontera-venezuela-colombia-PP1474137,https://www.pulzo.com/amp/elecciones-2022/elecciones-dejan-aglomeraciones-frontera-venezuela-colombia-PP1474137,2022-05-29 20:15:00,Elecciones dejan aglomeraciones en frontera de Venezuela y Colombia
https://www.pulzo.com/entretenimiento/ricardo-montaner-confundio-seguidores-con-mensaje-para-colombia-PP1389750,https://www.pulzo.com/amp/entretenimiento/ricardo-montaner-confundio-seguidores-con-mensaje-para-colombia-PP1389750,2022-05-03 18:00:00,Ricardo Montaner confundió a seguidores con mensaje para Colombia
https://www.pulzo.com/economia/bancos-son-entidades-con-mas-demandas-proteccion-consumidor-PP1434735A,https://www.pulzo.com/amp/economia/bancos-son-entidades-con-mas-demandas-proteccion-consumidor-PP1434735A,2022-05-18 16:30:00,Bancos son las entidades con más demandas de protección al consumidor
https://www.pulzo.com/economia/dolar-hoy-colombia-toco-maximo-4121-PP1421110A,https://www.pulzo.com/amp/economia/dolar-hoy-colombia-toco-maximo-4121-PP1421110A,2022-05-13 21:45:00,Dólar hoy en Colombia : tocó máximo de $4 . 121
https://www.pulzo.com/deportes/colombia-fue-sancionada-por-fifa-tendra-que-pagar-millonada-que-ocurrio-PP1384821,https://www.pulzo.com/amp/deportes/colombia-fue-sancionada-por-fifa-tendra-que-pagar-millonada-que-ocurrio-PP1384821,2022-05-02 16:45:00,Colombia fue sancionada por FIFA y tendrá que pagar una millonada ; qué ocurrió
https://www.pulzo.com/elecciones-2022/fico-gutierrez-responde-si-extraditaria-expresidente-uribe-PP1462916,https://www.pulzo.com/amp/elecciones-2022/fico-gutierrez-responde-si-extraditaria-expresidente-uribe-PP1462916,2022-05-26 01:30:00,  Fico  Gutiérrez responde si extraditaría al expresidente Uribe
https://www.pulzo.com/economia/pib-colombia-2023-jp-morgan-rebaja-pronosticos-PP1430896A,https://www.pulzo.com/amp/economia/pib-colombia-2023-jp-morgan-rebaja-pronosticos-PP1430896A,2022-05-20 15:00:00,PIB para Colombia en 2023 : JP Morgan rebaja Pronósticos
https://www.pulzo.com/entretenimiento/epa-colombia-salio-su-penthouse-ropa-interior-es-criticada-redes--PP1463373A,https://www.pulzo.com/amp/entretenimiento/epa-colombia-salio-su-penthouse-ropa-interior-es-criticada-redes--PP1463373A,2022-05-26 12:30:00,  Epa Colombia  salió en su  penthouse  en ropa interior y es criticada en redes
https://www.pulzo.com/deportes/campeonato-sudamericano-tenis-sub-14-se-jugara-colombia-PP1449517A,https://www.pulzo.com/amp/deportes/campeonato-sudamericano-tenis-sub-14-se-jugara-colombia-PP1449517A,2022-05-27 20:30:00,Campeonato Sudamericano de Tenis Sub - 14 se jugará en Colombia
